code_com,code_dept,commune,part_des_menages
02313,02,Flavigny-le-Grand-et-Beaurain,2.9
02315,02,Flavy-le-Martel,10.5
02316,02,Fleury,0.0
02317,02,Fluquières,9.5
02318,02,Folembray,7.2
02319,02,Fonsomme,8.2
02320,02,Fontaine-lès-Clercs,3.6
02321,02,Fontaine-lès-Vervins,9.6
02322,02,Fontaine-Notre-Dame,0.0
02323,02,Fontaine-Uterte,0.0
02324,02,Fontenelle,11.1
02325,02,Fontenelle-en-Brie,13.0
02326,02,Fontenoy,5.0
02327,02,Foreste,11.8
02328,02,Fossoy,5.0
02329,02,Fourdrain,4.9
02330,02,Francilly-Selency,9.1
02331,02,Franqueville,7.1
02332,02,Fresnes-en-Tardenois,13.6
02333,02,Fresnes,0.0
02334,02,Fresnoy-le-Grand,9.2
02335,02,Fressancourt,4.8
02336,02,Frières-Faillouël,6.8
02337,02,Froidestrées,0.0
02338,02,Froidmont-Cohartille,0.0
02339,02,Gandelu,10.3
02340,02,Gauchy,8.0
02341,02,Gercy,3.7
02342,02,Gergny,8.3
02343,02,Germaine,0.0
02344,02,Gernicourt,20.0
02345,02,Gibercourt,20.0
02346,02,Gizy,5.7
02347,02,Gland,6.3
02348,02,Glennes,9.5
02349,02,Goudelancourt-lès-Berrieux,0.0
02350,02,Goudelancourt-lès-Pierrepont,6.7
02351,02,Goussancourt,0.0
02352,02,Gouy,6.6
02353,02,Grandlup-et-Fay,8.0
02354,02,Grandrieux,0.0
02355,02,Gricourt,6.8
02356,02,Grisolles,5.6
02357,02,Gronard,0.0
02358,02,Grougis,17.1
02359,02,Grugies,9.3
02360,02,Guignicourt,9.4
02361,02,Guise,11.5
02362,02,Guivry,11.5
02363,02,Guny,2.2
02364,02,Guyencourt,4.3
02366,02,Hannapes,4.3
02367,02,Happencourt,0.0
02368,02,Haramont,1.9
02369,02,Harcigny,7.4
02370,02,Hargicourt,8.9
02371,02,Harly,8.4
02372,02,Hartennes-et-Taux,5.7
02373,02,Hary,4.3
02374,02,Lehaucourt,5.3
02375,02,Hautevesnes,0.0
02376,02,Hauteville,0.0
02377,02,Haution,0.0
02378,02,La Hérie,9.1
02379,02,Le Hérie-la-Viéville,4.3
02380,02,Hinacourt,0.0
02381,02,Hirson,11.8
02382,02,Holnon,6.5
02383,02,Homblières,9.8
02384,02,Houry,25.0
02385,02,Housset,6.2
02386,02,Iron,0.0
02387,02,Itancourt,11.1
02388,02,Iviers,8.3
02389,02,Jaulgonne,5.6
02390,02,Jeancourt,19.2
02391,02,Jeantes,0.0
02392,02,Joncourt,3.2
02393,02,Jouaignes,7.1
02395,02,Jumencourt,14.3
02396,02,Jumigny,0.0
02397,02,Jussy,5.4
02398,02,Juvigny,4.8
02399,02,Juvincourt-et-Damary,8.3
02400,02,Laffaux,8.3
02401,02,Laigny,12.5
02402,02,Lanchy,0.0
02403,02,Landifay-et-Bertaignemont,10.3
02404,02,Landouzy-la-Cour,22.2
02405,02,Landouzy-la-Ville,5.6
02406,02,Landricourt,18.2
02407,02,Laniscourt,5.6
02408,02,Laon,11.7
02409,02,Lappion,6.7
02410,02,Largny-sur-Automne,13.0
02411,02,Latilly,0.0
02412,02,Launoy,11.1
02413,02,Laval-en-Laonnois,4.2
02414,02,Lavaqueresse,11.1
02415,02,Laversine,0.0
02416,02,Lemé,8.9
02417,02,Lempire,0.0
02418,02,Lerzy,16.7
02419,02,Leschelle,0.0
02420,02,Lesdins,7.2
02421,02,Lesges,0.0
02422,02,Lesquielles-Saint-Germain,3.7
02423,02,Leuilly-sous-Coucy,10.0
02424,02,Leury,9.1
02425,02,Leuze,0.0
02426,02,Levergies,10.2
02427,02,Lhuys,0.0
02428,02,Licy-Clignon,25.0
02429,02,Lierval,0.0
02430,02,Liesse-Notre-Dame,6.3
02431,02,Liez,13.3
02432,02,Limé,5.0
02433,02,Lislet,8.3
02434,02,Lizy,0.0
02435,02,Logny-lès-Aubenton,0.0
02438,02,Longpont,8.7
02439,02,Longueval-Barbonval,7.0
02440,02,Lor,7.1
02441,02,Louâtre,5.3
02442,02,Loupeigne,9.1
02443,02,Lucy-le-Bocage,17.6
02444,02,Lugny,0.0
02445,02,Luzoir,6.5
02446,02,Ly-Fontaine,10.0
02447,02,Maast-et-Violaine,14.3
02448,02,Mâchecourt,0.0
02449,02,Macogny,20.0
02450,02,Macquigny,5.9
02451,02,Magny-la-Fosse,0.0
02452,02,Maissemy,4.5
02453,02,Maizy,2.5
02454,02,La Malmaison,5.1
02455,02,Malzy,0.0
02456,02,Manicamp,9.1
02457,02,Marchais,2.6
02458,02,Marchais-en-Brie,7.7
02459,02,Marcy,5.9
02460,02,Marcy-sous-Marle,0.0
02461,02,Marest-Dampcourt,2.9
02462,02,Mareuil-en-Dôle,4.3
02463,02,Marfontaine,0.0
02464,02,Margival,8.3
02465,02,Marigny-en-Orxois,4.3
02466,02,Marizy-Sainte-Geneviève,15.4
02467,02,Marizy-Saint-Mard,0.0
02468,02,Marle,9.6
02469,02,Marly-Gomont,4.1
02470,02,Martigny,9.1
02471,02,Martigny-Courpierre,10.2
02472,02,Mauregny-en-Haye,0.0
02473,02,Mayot,10.5
02474,02,Mennessis,5.1
02475,02,Menneville,2.6
02476,02,Mennevret,1.6
02477,02,Mercin-et-Vaux,9.4
02478,02,Merlieux-et-Fouquerolles,11.1
02479,02,Merval,16.7
02480,02,Mesbrecourt-Richecourt,9.7
02481,02,Mesnil-Saint-Laurent,4.3
02482,02,Meurival,0.0
02483,02,Mézières-sur-Oise,0.0
02484,02,Mézy-Moulins,3.9
02485,02,Missy-aux-Bois,0.0
02486,02,Missy-lès-Pierrepont,0.0
02487,02,Missy-sur-Aisne,10.9
02488,02,Molain,0.0
02489,02,Molinchart,3.4
02490,02,Monampteuil,0.0
02491,02,Monceau-le-Neuf-et-Faucouzy,7.5
02492,02,Monceau-lès-Leups,11.4
02493,02,Monceau-le-Waast,4.2
02494,02,Monceau-sur-Oise,7.7
02495,02,Mondrepuis,7.0
02496,02,Monnes,0.0
02497,02,Mons-en-Laonnois,4.3
02498,02,Montaigu,5.2
02499,02,Montbavin,25.0
02500,02,Montbrehain,14.6
02501,02,Montchâlons,0.0
02502,02,Montcornet,13.1
02503,02,Mont-d'Origny,10.3
02504,02,Montescourt-Lizerolles,7.6
02505,02,Montfaucon,4.8
02506,02,Montgobert,13.6
02507,02,Montgru-Saint-Hilaire,0.0
02508,02,Monthenault,0.0
02509,02,Monthiers,6.3
02510,02,Monthurel,0.0
02511,02,Montigny-en-Arrouaise,0.0
02512,02,Montigny-l'Allier,11.1
02513,02,Montigny-le-Franc,0.0
02514,02,Montigny-Lengrain,3.0
02515,02,Montigny-lès-Condé,20.0
02516,02,Montigny-sous-Marle,0.0
02517,02,Montigny-sur-Crécy,3.1
02518,02,Montlevon,3.6
02519,02,Montloué,6.7
02520,02,Mont-Notre-Dame,8.6
02521,02,Montreuil-aux-Lions,6.2
02522,02,Mont-Saint-Jean,0.0
02523,02,Mont-Saint-Martin,0.0
02524,02,Mont-Saint-Père,9.0
02525,02,Morcourt,7.8
02526,02,Morgny-en-Thiérache,0.0
02527,02,Morsain,9.3
02528,02,Mortefontaine,0.0
02529,02,Mortiers,10.0
02530,02,Moulins,0.0
02531,02,Moussy-Verneuil,0.0
02532,02,Moÿ-de-l'Aisne,8.7
02533,02,Muret-et-Crouttes,0.0
02534,02,Muscourt,20.0
02535,02,Nampcelles-la-Cour,8.3
02536,02,Nampteuil-sous-Muret,0.0
02537,02,Nanteuil-la-Fosse,0.0
02538,02,Nanteuil-Notre-Dame,11.1
02539,02,Nauroy,0.0
02540,02,Nesles-la-Montagne,8.8
02541,02,Neufchâtel-sur-Aisne,4.8
02542,02,Neuflieux,0.0
02543,02,Neuilly-Saint-Front,6.0
02544,02,Neuve-Maison,19.0
02545,02,La Neuville-Bosmont,11.8
02546,02,La Neuville-en-Beine,5.6
02547,02,La Neuville-Housset,0.0
02548,02,La Neuville-lès-Dorengt,7.9
02549,02,Neuville-Saint-Amand,9.0
02550,02,Neuville-sur-Ailette,9.1
02551,02,Neuville-sur-Margival,9.1
02552,02,Neuvillette,5.6
02553,02,Nizy-le-Comte,7.1
02554,02,Nogentel,3.7
02555,02,Nogent-l'Artaud,7.1
02556,02,Noircourt,11.1
02557,02,Noroy-sur-Ourcq,7.7
02558,02,Le Nouvion-en-Thiérache,10.8
02559,02,Nouvion-et-Catillon,5.5
02560,02,Nouvion-le-Comte,3.7
02561,02,Nouvion-le-Vineux,0.0
02562,02,Nouvron-Vingré,6.2
02563,02,Noyales,16.7
02564,02,Noyant-et-Aconin,4.3
02565,02,Œuilly,7.1
02566,02,Ognes,7.3
02567,02,Ohis,8.0
02568,02,Oigny-en-Valois,7.1
02569,02,Oisy,10.9
02570,02,Ollezy,0.0
02571,02,Omissy,7.4
02572,02,Orainville,8.3
02573,02,Orgeval,0.0
02574,02,Origny-en-Thiérache,8.7
02575,02,Origny-Sainte-Benoite,13.2
02576,02,Osly-Courtil,3.6
02577,02,Ostel,0.0
02578,02,Oulches-la-Vallée-Foulon,0.0
02579,02,Oulchy-la-Ville,7.1
02580,02,Oulchy-le-Château,6.1
02581,02,Paars,11.5
02582,02,Paissy,0.0
02583,02,Pancy-Courtecon,0.0
02584,02,Papleux,11.1
02585,02,Parcy-et-Tigny,4.3
02586,02,Parfondeval,6.3
02587,02,Parfondru,11.4
02588,02,Pargnan,0.0
02589,02,Pargny-Filain,0.0
02590,02,Pargny-la-Dhuys,5.6
02591,02,Pargny-les-Bois,6.7
02592,02,Parpeville,8.3
02593,02,Pasly,4.8
02594,02,Passy-en-Valois,0.0
02595,02,Passy-sur-Marne,13.3
02596,02,Pavant,6.6
02597,02,Perles,14.3
02598,02,Pernant,3.0
02599,02,Pierremande,4.4
02600,02,Pierrepont,2.6
02601,02,Pignicourt,6.7
02602,02,Pinon,6.5
02604,02,Pithon,11.1
02605,02,Pleine-Selve,0.0
02606,02,Le Plessier-Huleu,0.0
02607,02,Ploisy,0.0
02608,02,Plomion,7.5
02609,02,Ployart-et-Vaurseine,0.0
02610,02,Pommiers,7.7
02612,02,Pont-Arcy,0.0
02613,02,Pontavert,3.5
02614,02,Pontru,7.4
02615,02,Pontruet,6.1
02616,02,Pont-Saint-Mard,10.5
02617,02,Pouilly-sur-Serre,6.1
02618,02,Prémont,7.0
02619,02,Prémontré,15.3
02620,02,Presles-et-Boves,0.0
02621,02,Presles-et-Thierny,2.4
02622,02,Priez,0.0
02623,02,Prisces,18.2
02624,02,Proisy,0.0
02625,02,Proix,0.0
02626,02,Prouvais,3.6
02627,02,Proviseux-et-Plesnoy,0.0
02628,02,Puiseux-en-Retz,0.0
02629,02,Puisieux-et-Clanlieu,25.0
02631,02,Quierzy,2.4
02632,02,Quincy-Basse,14.3
02633,02,Quincy-sous-le-Mont,0.0
02634,02,Raillimont,12.5
02635,02,Ramicourt,6.3
02636,02,Regny,13.6
02637,02,Remaucourt,3.0
02638,02,Remies,16.0
02639,02,Remigny,2.8
02640,02,Renansart,5.9
02641,02,Renneval,7.7
02642,02,Résigny,0.0
02643,02,Ressons-le-Long,6.7
02644,02,Retheuil,8.3
02645,02,Reuilly-Sauvigny,4.8
02646,02,Révillon,16.7
02647,02,Ribeauville,12.5
02648,02,Ribemont,11.7
02649,02,Rocourt-Saint-Martin,16.7
02650,02,Rocquigny,7.1
02651,02,Rogécourt,18.2
02652,02,Rogny,0.0
02653,02,Romeny-sur-Marne,4.1
02654,02,Romery,0.0
02655,02,Ronchères,14.3
02656,02,Roucy,10.8
02657,02,Rougeries,9.5
02658,02,Roupy,4.0
02659,02,Rouvroy,4.1
02660,02,Rouvroy-sur-Serre,0.0
02661,02,Royaucourt-et-Chailvet,0.0
02662,02,Rozet-Saint-Albin,3.1
02663,02,Rozières-sur-Crise,30.0
02664,02,Rozoy-Bellevalle,30.0
02665,02,Grand-Rozoy,10.3
02666,02,Rozoy-sur-Serre,13.3
02667,02,Saconin-et-Breuil,16.7
02668,02,Sains-Richaumont,12.6
02669,02,Saint-Agnan,0.0
02670,02,Saint-Algis,17.6
02671,02,Saint-Aubin,11.1
02672,02,Saint-Bandry,8.0
02673,02,Saint-Christophe-à-Berry,4.8
02674,02,Saint-Clément,16.7
02675,02,Sainte-Croix,15.4
02676,02,Saint-Erme-Outre-et-Ramecourt,6.7
02677,02,Saint-Eugène,0.0
02678,02,Sainte-Geneviève,0.0
02679,02,Saint-Gengoulph,0.0
02680,02,Saint-Gobain,6.2
02681,02,Saint-Gobert,4.3
02682,02,Saint-Mard,0.0
02683,02,Saint-Martin-Rivière,7.7
02684,02,Saint-Michel,9.3
02685,02,Saint-Nicolas-aux-Bois,0.0
02686,02,Saint-Paul-aux-Bois,0.0
02687,02,Saint-Pierre-Aigle,6.1
02688,02,Saint-Pierre-lès-Franqueville,0.0
02689,02,Saint-Pierremont,0.0
02690,02,Sainte-Preuve,0.0
02691,02,Saint-Quentin,12.3
02693,02,Saint-Rémy-Blanzy,4.3
02694,02,Saint-Simon,1.6
02695,02,Saint-Thibaut,0.0
02696,02,Saint-Thomas,11.1
02697,02,Samoussy,6.7
02698,02,Sancy-les-Cheminots,14.3
02699,02,Saponay,0.0
02701,02,Saulchery,7.0
02702,02,Savy,6.6
02703,02,Seboncourt,8.7
02704,02,Selens,16.7
02705,02,La Selve,5.9
02706,02,Septmonts,13.6
02707,02,Septvaux,11.1
02708,02,Sequehart,0.0
02709,02,Serain,11.9
02710,02,Seraucourt-le-Grand,8.3
02711,02,Serches,3.7
02712,02,Sergy,8.3
02713,02,Seringes-et-Nesles,0.0
02714,02,Sermoise,8.8
02715,02,Serval,0.0
02716,02,Servais,0.0
02717,02,Séry-lès-Mézières,4.9
02718,02,Silly-la-Poterie,14.3
02719,02,Sinceny,7.9
02720,02,Sissonne,14.9
02721,02,Sissy,6.0
02722,02,Soissons,10.7
02723,02,Soize,0.0
02724,02,Sommelans,0.0
02725,02,Sommeron,15.4
02726,02,Sommette-Eaucourt,0.0
02727,02,Sons-et-Ronchères,3.7
02728,02,Sorbais,10.0
02729,02,Soucy,0.0
02730,02,Soupir,10.3
02731,02,Le Sourd,5.9
02732,02,Surfontaine,11.1
02733,02,Suzy,10.0
02734,02,Taillefontaine,0.0
02735,02,Tannières,0.0
02736,02,Tartiers,0.0
02737,02,Tavaux-et-Pontséricourt,4.1
02738,02,Tergnier,11.6
02739,02,Terny-Sorny,6.9
02740,02,Thenailles,3.7
02741,02,Thenelles,4.9
02742,02,Thiernu,7.7
02743,02,Le Thuel,0.0
02744,02,Torcy-en-Valois,0.0
02745,02,Toulis-et-Attencourt,16.7
02746,02,Travecy,12.3
02747,02,Trefcon,12.5
02748,02,Trélou-sur-Marne,2.8
02749,02,Troësnes,0.0
02750,02,Trosly-Loire,10.3
02751,02,Trucy,7.7
02752,02,Tugny-et-Pont,3.8
02753,02,Tupigny,16.2
02754,02,Ugny-le-Gay,11.1
02755,02,Urcel,1.9
02756,02,Urvillers,6.5
02757,02,Vadencourt,3.3
02758,02,Vailly-sur-Aisne,11.3
02759,02,La Vallée-au-Blé,6.9
02760,02,La Vallée-Mulâtre,6.7
02761,02,Variscourt,7.7
02762,02,Vassens,6.7
02763,02,Vasseny,0.0
02764,02,Vassogne,28.6
02765,02,Vaucelles-et-Beffecourt,9.1
02766,02,Vaudesson,17.4
02767,02,Vauxrezis,3.1
02768,02,Vauxaillon,2.1
02769,02,Vaux-Andigny,7.3
02770,02,Vauxbuin,6.2
02771,02,Vauxcéré,11.1
02772,02,Vaux-en-Vermandois,0.0
02773,02,Vauxtin,20.0
02774,02,Vendelles,0.0
02775,02,Vendeuil,3.3
02776,02,Vendhuile,7.7
02777,02,Vendières,0.0
02778,02,Vendresse-Beaulne,0.0
02779,02,Vénérolles,16.7
02780,02,Venizel,10.2
02781,02,Verdilly,5.5
02782,02,Le Verguier,8.7
02783,02,Grand-Verly,0.0
02784,02,Petit-Verly,29.4
02785,02,Vermand,4.6
02786,02,Verneuil-sous-Coucy,0.0
02787,02,Verneuil-sur-Serre,23.1
02788,02,Versigny,2.5
02789,02,Vervins,9.9
02790,02,Vesles-et-Caumont,5.3
02791,02,Veslud,4.5
02792,02,Veuilly-la-Poterie,6.7
02793,02,Vézaponin,9.1
02794,02,Vézilly,5.3
02795,02,Vic-sur-Aisne,7.9
02796,02,Vichel-Nanteuil,11.1
02797,02,Viel-Arcy,0.0
02798,02,Viels-Maisons,8.7
02799,02,Vierzy,6.5
02800,02,Viffort,3.9
02801,02,Vigneux-Hocquet,0.0
02802,02,La Ville-aux-Bois-lès-Dizy,11.1
02803,02,La Ville-aux-Bois-lès-Pontavert,6.7
02804,02,Villemontoire,9.5
02805,02,Villeneuve-Saint-Germain,7.1
02806,02,Villeneuve-sur-Fère,7.1
02807,02,Villequier-Aumont,6.8
02808,02,Villeret,6.9
02809,02,Villers-Agron-Aiguizy,11.1
02810,02,Villers-Cotterêts,11.8
02811,02,Villers-en-Prayères,14.3
02812,02,Villers-Hélon,5.9
02813,02,Villers-le-Sec,4.2
02814,02,Villers-lès-Guise,7.1
02815,02,Villers-Saint-Christophe,2.2
02816,02,Villers-sur-Fère,6.3
02817,02,Ville-Savoye,16.7
02818,02,Villiers-Saint-Denis,9.1
02819,02,Vincy-Reuil-et-Magny,23.1
02820,02,Viry-Noureuil,7.4
02821,02,Vivaise,9.7
02822,02,Vivières,2.6
02823,02,Voharies,0.0
02824,02,Vorges,3.0
02826,02,Voulpaix,5.4
02827,02,Voyenne,10.0
02828,02,Vregny,0.0
02829,02,Vuillery,0.0
02830,02,Wassigny,13.9
02831,02,Watigny,10.8
02832,02,Wiège-Faty,14.3
02833,02,Wimy,2.2
02834,02,Wissignicourt,6.7
59001,59,Abancourt,9.3
59002,59,Abscon,7.8
59003,59,Aibes,2.9
59004,59,Aix,5.7
59005,59,Allennes-les-Marais,7.6
59006,59,Amfroipret,21.1
59007,59,Anhiers,8.3
59008,59,Aniche,15.4
59009,59,Villeneuve-d'Ascq,13.3
59010,59,Anneux,9.6
59011,59,Annœullin,10.7
59012,59,Anor,10.6
59013,59,Anstaing,7.4
59014,59,Anzin,12.6
59015,59,Arleux,6.8
59016,59,Armbouts-Cappel,4.8
59017,59,Armentières,12.3
59018,59,Arnèke,5.6
59019,59,Artres,5.4
59021,59,Assevent,12.1
59022,59,Attiches,8.3
59023,59,Aubencheul-au-Bac,10.0
59024,59,Auberchicourt,10.2
59025,59,Aubers,8.1
59026,59,Aubigny-au-Bac,6.3
59027,59,Aubry-du-Hainaut,9.2
59028,59,Auby,13.2
59029,59,Auchy-lez-Orchies,9.3
59031,59,Audignies,0.0
59032,59,Aulnoy-lez-Valenciennes,10.0
59033,59,Aulnoye-Aymeries,12.5
59034,59,Avelin,4.6
59035,59,Avesnelles,10.8
59036,59,Avesnes-sur-Helpe,18.4
59037,59,Avesnes-les-Aubert,9.8
59038,59,Avesnes-le-Sec,9.3
59039,59,Awoingt,8.1
59041,59,Bachant,12.8
59042,59,Bachy,3.8
59043,59,Bailleul,9.3
59044,59,Baisieux,8.3
59045,59,Baives,6.3
59046,59,Bambecque,6.0
59047,59,Banteux,6.1
59048,59,Bantigny,11.4
59049,59,Bantouzelle,0.0
59050,59,Bas-Lieu,10.8
59051,59,La Bassée,11.8
59052,59,Bauvin,11.2
59053,59,Bavay,11.9
59054,59,Bavinchove,6.5
59055,59,Bazuel,3.5
59056,59,Beaucamps-Ligny,5.1
59057,59,Beaudignies,5.2
59058,59,Beaufort,4.0
59059,59,Beaumont-en-Cambrésis,6.3
59060,59,Beaurain,0.0
59061,59,Beaurepaire-sur-Sambre,5.0
59062,59,Beaurieux,5.9
59063,59,Beauvois-en-Cambrésis,9.9
59064,59,Bellaing,7.8
59065,59,Bellignies,10.6
59066,59,Bérelles,6.2
59067,59,Bergues,11.4
59068,59,Berlaimont,9.8
59069,59,Bermerain,3.4
59070,59,Bermeries,2.9
59071,59,Bersée,6.5
59072,59,Bersillies,0.0
59073,59,Berthen,3.9
59074,59,Bertry,8.0
59075,59,Béthencourt,8.2
59076,59,Bettignies,0.0
59077,59,Bettrechies,0.0
59078,59,Beugnies,8.8
59079,59,Beuvrages,12.2
59080,59,Beuvry-la-Forêt,8.5
59081,59,Bévillers,12.9
59082,59,Bierne,6.0
59083,59,Bissezeele,5.0
59084,59,Blaringhem,9.8
59085,59,Blécourt,7.8
59086,59,Boeschepe,6.9
59087,59,Boëseghem,0.0
59088,59,Bois-Grenier,7.0
59089,59,Bollezeele,5.5
59090,59,Bondues,9.2
59091,59,Borre,3.9
59092,59,Bouchain,8.1
59093,59,Boulogne-sur-Helpe,6.3
59094,59,Bourbourg,8.6
59096,59,Bourghelles,6.8
59097,59,Boursies,9.7
59098,59,Bousbecque,6.5
59099,59,Bousies,11.4
59100,59,Bousignies,7.4
59101,59,Bousignies-sur-Roc,14.6
59102,59,Boussières-en-Cambrésis,3.0
59103,59,Boussières-sur-Sambre,15.4
59104,59,Boussois,15.1
59105,59,Bouvignies,9.6
59106,59,Bouvines,9.2
59107,59,Bray-Dunes,6.8
59108,59,Briastre,3.1
59109,59,Brillon,7.2
59110,59,Brouckerque,5.0
59111,59,Broxeele,0.0
59112,59,Bruay-sur-l'Escaut,13.4
59113,59,Bruille-lez-Marchiennes,6.6
59114,59,Bruille-Saint-Amand,9.4
59115,59,Brunémont,4.5
59116,59,Bry,5.4
59117,59,Bugnicourt,4.3
59118,59,Busigny,8.1
59119,59,Buysscheure,6.1
59120,59,Caëstre,6.1
59121,59,Cagnoncles,4.5
59122,59,Cambrai,12.6
59123,59,Camphin-en-Carembault,8.4
59124,59,Camphin-en-Pévèle,7.3
59125,59,Cantaing-sur-Escaut,9.5
59126,59,Cantin,9.2
59127,59,Capelle,16.7
59128,59,Capinghem,11.1
59129,59,Cappelle-en-Pévèle,9.7
59130,59,Cappelle-Brouck,3.5
59131,59,Cappelle-la-Grande,9.3
59132,59,Carnières,9.9
59133,59,Carnin,5.4
59134,59,Cartignies,4.8
59135,59,Cassel,8.4
59136,59,Le Cateau-Cambrésis,13.7
59137,59,Catillon-sur-Sambre,12.9
59138,59,Cattenières,13.2
59139,59,Caudry,13.9
59140,59,Caullery,2.3
59141,59,Cauroir,1.8
59142,59,Cerfontaine,8.6
59143,59,La Chapelle-d'Armentières,9.9
59144,59,Château-l'Abbaye,6.4
59145,59,Chemy,8.5
59146,59,Chéreng,7.0
59147,59,Choisies,0.0
59148,59,Clairfayts,19.5
59149,59,Clary,7.4
59150,59,Cobrieux,2.0
59151,59,Colleret,7.8
59152,59,Comines,10.4
59153,59,Condé-sur-l'Escaut,14.8
59154,59,Coudekerque-Village,6.5
59155,59,Coudekerque-Branche,10.3
59156,59,Courchelettes,10.6
59157,59,Cousolre,5.9
59158,59,Coutiches,6.5
59159,59,Craywick,7.1
59160,59,Crespin,13.9
59161,59,Crèvecœur-sur-l'Escaut,14.1
59162,59,Crochte,6.6
59163,59,Croix,11.0
59164,59,Croix-Caluyau,15.0
59165,59,Cuincy,10.9
59166,59,Curgies,5.4
59167,59,Cuvillers,15.0
59168,59,Cysoing,12.2
59169,59,Damousies,4.3
59170,59,Dechy,11.8
59171,59,Dehéries,0.0
59172,59,Denain,13.8
59173,59,Deûlémont,7.4
59174,59,Dimechaux,6.1
59175,59,Dimont,3.1
59176,59,Doignies,7.1
59177,59,Dompierre-sur-Helpe,8.1
59178,59,Douai,12.1
59179,59,Douchy-les-Mines,13.5
59180,59,Le Doulieu,4.0
59181,59,Dourlers,1.7
59182,59,Drincham,13.6
59183,59,Dunkerque,10.7
59184,59,Ebblinghem,8.2
59185,59,Écaillon,13.2
59186,59,Eccles,0.0
59187,59,Éclaibes,13.2
59188,59,Écuélin,0.0
59189,59,Eecke,6.8
59190,59,Élesmes,3.0
59191,59,Élincourt,15.9
59192,59,Émerchicourt,3.7
59193,59,Emmerin,7.1
59194,59,Englefontaine,8.5
59195,59,Englos,7.7
59196,59,Ennetières-en-Weppes,5.0
59197,59,Ennevelin,6.6
59198,59,Eppe-Sauvage,18.2
59199,59,Erchin,5.5
59200,59,Eringhem,8.9
59201,59,Erquinghem-le-Sec,12.5
59202,59,Erquinghem-Lys,6.9
59203,59,Erre,6.3
59204,59,Escarmain,14.3
59205,59,Escaudain,11.2
59206,59,Escaudœuvres,9.1
59207,59,Escautpont,14.3
59208,59,Escobecques,0.0
59209,59,Esnes,7.4
59210,59,Esquelbecq,5.8
59211,59,Esquerchin,6.3
59212,59,Estaires,7.6
59213,59,Estourmel,4.4
59214,59,Estrées,8.1
59215,59,Estreux,5.5
59216,59,Eswars,11.4
59217,59,Eth,9.4
59218,59,Étrœungt,8.0
59219,59,Estrun,7.7
59220,59,Faches-Thumesnil,10.1
59221,59,Famars,4.7
59222,59,Faumont,7.3
59223,59,Le Favril,8.7
59224,59,Féchain,3.5
59225,59,Feignies,10.8
59226,59,Felleries,9.3
59227,59,Fenain,9.6
59228,59,Férin,7.6
59229,59,Féron,0.0
59230,59,Ferrière-la-Grande,12.2
59231,59,Ferrière-la-Petite,5.8
59232,59,La Flamengrie,7.9
59233,59,Flaumont-Waudrechies,8.1
59234,59,Flers-en-Escrebieux,11.4
59236,59,Flesquières,3.6
59237,59,Flêtre,4.7
59238,59,Flines-lès-Mortagne,6.7
59239,59,Flines-lez-Raches,6.1
59240,59,Floursies,0.0
